key,0,1,2,3,4,5,6
536,0,"無効",0,0,0,0,"琉璃鲽鱼"
537,0,"無効",0,0,0,0,"滑翔鱼"
538,0,"無効",0,0,0,0,"刺鲀"
539,0,"無効",0,0,0,0,"圆扇贝"
540,0,"無効",0,0,0,0,"虎纹河豚"
541,0,"無効",0,0,0,0,"白姑鱼"
542,0,"無効",0,0,0,0,"河红眼鲈"
543,0,"無効",0,0,0,0,"野鲤"
544,0,"無効",0,0,0,0,"非信仰巨骨舌鱼"
545,0,"無効",0,0,0,0,"妇虾"
546,0,"無効",0,0,0,0,"威罗迪纳黑鲤"
547,0,"無効",0,0,0,1,"延夏鲤"
548,0,"無効",0,0,0,0,"长须鲶鱼"
549,0,"無効",0,0,0,0,"多玛鳟"
550,2,"淡水",0,0,0,0,"延夏红眼鲈"
551,0,"無効",0,0,0,0,"红翅鱼"
552,0,"無効",1,0,0,1,"青鳉"
553,0,"無効",0,0,0,0,"多玛蝲蛄"
554,0,"無効",0,0,0,0,"东洲鳟"
555,0,"無効",0,0,0,0,"嘎牙子"
556,0,"無効",0,0,0,0,"草跳鱼"
557,0,"無効",0,0,0,0,"太阳鲈"
558,0,"無効",0,0,0,0,"晨曦蝲蛄"
559,0,"無効",0,0,0,0,"天幕鱼"
560,0,"無効",0,0,0,0,"亚特虾虎"
561,0,"無効",0,0,0,0,"月神恩惠"
562,0,"無効",0,1,0,0,"多玛鳗"
563,0,"無効",0,0,0,0,"黄铜鱼"
564,0,"無効",0,0,0,0,"枯草跳鱼"
565,0,"無効",0,0,0,0,"青空泪"
566,0,"無効",0,0,0,0,"暮晖蝲蛄"
567,0,"無効",0,0,0,0,"弓鱼"
568,0,"無効",0,0,0,0,"翡翠河鹿鱼"
569,0,"無効",0,0,0,0,"硬鳞鱼"
570,0,"無効",0,1,0,0,"无二草鱼"
571,0,"無効",0,0,0,1,"武士鱼"
572,0,"無効",0,0,0,1,"塔奥苦鱼"
573,0,"無効",0,0,0,0,"白纸鱼"
574,0,"無効",0,0,0,0,"龙鱼"
575,0,"無効",0,0,0,0,"王室鲑"
576,2,"淡水",0,0,0,0,"黄彩鱼"
577,2,"淡水",0,0,0,0,"青彩鱼"
578,0,"無効",1,0,0,0,"猛牛口食"
579,0,"無効",0,0,0,0,"窥视鱼"
580,0,"無効",0,0,0,0,"基迦鲈"
581,0,"無効",0,0,0,1,"大王乌贼"
582,0,"無効",0,0,0,0,"毯子章鱼"
583,2,"海水",0,0,0,0,"琉璃金枪鱼"
584,0,"無効",1,0,0,0,"雷遁鱼"
585,0,"無効",1,0,0,0,"东方刺鱼"
586,0,"無効",0,0,0,0,"岩盐咸鱼"
587,0,"無効",1,1,0,0,"大天竺鱼"
588,2,"海水",0,0,0,0,"赤点石斑鱼"
589,0,"無効",0,0,0,0,"盐盾"
590,0,"無効",1,0,0,0,"冥想鱼"
591,0,"無効",0,0,0,0,"高山骨舌鱼"
592,0,"無効",0,0,0,0,"弯刀鱼"
593,0,"無効",0,0,0,0,"石头鱼"
594,0,"無効",0,0,0,0,"东洲巨骨舌鱼"
595,0,"無効",0,1,0,0,"熊猫蝶尾鱼"
596,4,"海水",1,0,0,0,"鳍龙"
597,0,"無効",0,0,0,1,"阿拉米格缎带鱼"
598,1,"淡水",0,1,0,1,"天女鱼"
599,0,"無効",0,0,0,0,"扇贝海蛇"
600,0,"無効",0,0,0,1,"汗鱼"
601,0,"無効",1,1,0,1,"哈克苦鱼"
602,0,"無効",0,0,0,0,"白马"
603,0,"無効",1,1,0,1,"雕塑家"
604,0,"無効",0,0,0,0,"珍珠眼"
605,0,"無効",1,0,0,0,"白钢鲨"
606,1,"海水",0,0,0,0,"迎春鱼"
607,2,"淡水",1,0,0,1,"绢鲤"
608,3,"海水",0,0,0,0,"花海马"
609,0,"無効",1,0,0,1,"裁定鱼"
610,2,"海水",1,1,0,1,"剑旗鱼"
611,0,"無効",0,0,0,0,"赏梅鱼"
612,0,"無効",0,0,0,0,"绝鬼鳄"
613,0,"無効",1,1,0,1,"幽灵鱼"
614,0,"無効",0,1,0,0,"巧儿海陆行鸟"
615,0,"無効",2,0,2,0,"小珀琉喀斯"
616,0,"無効",0,0,0,1,"基拉巴尼亚鲢鱼"
617,0,"無効",0,0,0,1,"珊瑚海马"
618,0,"無効",0,0,0,1,"恋心球藻"
619,0,"無効",0,0,0,1,"威罗迪纳鲑鱼"
620,0,"無効",0,0,0,1,"紫圆盾"
621,0,"無効",1,1,0,0,"枢机鱼"
622,1,"淡水",1,1,0,0,"岩石鱼"
623,3,"海水",1,1,0,0,"浮木鱼"
624,2,"淡水",0,1,0,0,"紫彩鱼"
625,1,"淡水",1,1,0,0,"虹鳉"
626,0,"無効",1,0,0,0,"红尾鲶"
627,3,"淡水",0,1,0,0,"幻河鲯"
628,0,"無効",1,0,0,0,"鳄龟"
629,0,"無効",1,0,0,0,"盐磨鲨"
630,0,"無効",0,0,0,0,"花须鯙"
631,0,"無効",0,0,0,0,"盆栽鱼"
632,0,"無効",0,1,0,0,"仿麻鱼"
633,0,"無効",0,0,0,0,"薄毯章鱼"
634,2,"淡水",0,1,0,0,"红彩鱼"
635,2,"淡水",1,0,0,0,"河中长老"
636,4,"海水",0,0,0,0,"尖叫者"
637,0,"無効",0,0,0,0,"白彩鱼"
638,0,"無効",0,0,0,0,"橙彩鱼"
639,0,"無効",2,0,2,0,"吞钩苦鱼"
640,0,"無効",2,0,2,0,"蓝宝石扇鳉"
641,2,"淡水",2,0,2,0,"教皇鱼"
642,0,"無効",2,0,2,0,"怨妇虾"
643,0,"無効",2,0,2,0,"不定鱼"
644,0,"無効",2,0,2,0,"钻石眼"
645,0,"無効",2,0,2,0,"花海龙"
646,0,"無効",2,0,2,0,"赌命河豚"
647,0,"無効",2,0,2,0,"春不知"
648,0,"無効",2,0,2,0,"速疾鬼鳄"
649,0,"無効",2,0,2,0,"卜传"
650,0,"無効",2,0,2,0,"天女鲤"
651,0,"無効",2,0,2,0,"神谕苦鱼"
652,0,"無効",2,0,2,0,"亚特可汗"
653,0,"無効",0,0,0,1,"康复鱼"
654,0,"無効",0,0,0,1,"释法来豹鱼"
655,0,"無効",0,0,0,1,"热鳍鱼"
656,0,"無効",0,0,0,1,"白银贝"
657,0,"無効",0,0,0,1,"青蓝之面"
658,1,"淡水",0,0,0,0,"蓝彩鱼"
659,1,"淡水",1,1,0,0,"绿彩鱼"
660,0,"無効",2,0,2,0,"拉尔戈鲶鱼"
661,0,"無効",2,0,2,0,"红尾僵尸鱼"
662,0,"無効",2,0,2,0,"硬头鳟"
663,0,"無効",2,0,2,0,"下游鱼"
664,0,"無効",2,0,2,0,"骸鲢鱼"
665,0,"無効",2,0,2,0,"最后一滴泪"
666,0,"無効",2,0,2,0,"黑蒙鱼"
667,0,"無効",2,0,2,0,"解脱鱼"
668,0,"無効",2,0,2,0,"公主青鳉"
669,0,"無効",2,0,2,0,"苦尔鳗"
670,0,"無効",2,0,2,0,"大海蛇"
671,0,"無効",2,0,2,0,"羽衣美人"
672,0,"無効",2,0,2,0,"暮辉鱼"
673,0,"無効",2,0,2,0,"刀片跳鱼"
674,0,"無効",2,0,2,0,"阿拉米格面纱鱼"
675,0,"無効",2,0,2,0,"菜食王"
676,0,"無効",2,0,2,0,"七星"
677,0,"無効",2,0,2,0,"万刺鲀"
678,0,"無効",2,0,2,0,"石榴海"
679,0,"無効",2,0,2,0,"鬼视"
680,0,"無効",2,0,2,0,"仙寿翁"
681,0,"無効",2,0,2,0,"水天一碧"
682,0,"無効",2,0,2,0,"车轴鱼"
683,0,"無効",2,0,2,0,"一束彩虹"
684,0,"無効",2,0,2,0,"月神的爱宠"
685,0,"無効",2,0,2,0,"菜叶跳鱼"
686,0,"無効",2,0,2,0,"晨曦旗鱼"
687,0,"無効",0,0,0,1,"北境生蚝"
688,0,"無効",0,0,0,1,"红玉海藻"
689,0,"無効",0,0,0,1,"脉轮鲶"
690,0,"無効",0,0,0,1,"狱卒鮟鱇"
691,0,"無効",0,0,0,1,"奥萨德鲑鱼"
692,4,"淡水",2,0,2,0,"七彩天主"
693,4,"淡水",2,0,2,0,"异刺鲨"
694,0,"無効",2,0,2,0,"镰甲鱼"
695,0,"無効",2,0,2,0,"胸脊鲨"
696,0,"無効",2,0,2,0,"红龙"
697,1,"淡水",2,0,2,0,"众神之爱"
698,0,"無効",0,0,0,0,"八眼鳗"
699,0,"無効",0,0,0,0,"水晶刀鱼"
700,0,"無効",0,0,0,0,"拉克汕鲤"
701,0,"無効",0,0,0,0,"蓝色公主海星"
702,0,"無効",0,0,0,0,"硬糖藻"
703,0,"無効",0,0,0,0,"紫角蜗牛"
704,0,"無効",0,0,0,0,"净碟鱼"
705,0,"無効",0,0,0,0,"兔跳鱼"
706,0,"無効",0,0,0,0,"水球鱼"
707,2,"淡水",0,0,0,0,"黄体鲈"
708,3,"淡水",0,0,0,0,"白化雀鳝"
709,0,"無効",0,0,0,1,"白化鳄"
710,0,"無効",0,0,0,0,"食骨虾"
711,0,"無効",0,0,0,0,"太妃蜗牛"
712,0,"無効",0,0,0,0,"沃茨鳟"
713,0,"無効",0,0,0,0,"南珂露西亚鳕鱼"
714,0,"無効",0,0,0,0,"珂露西亚鲽鱼"
715,0,"無効",0,0,0,0,"碎贝海带"
716,0,"無効",0,0,0,0,"血色气球鱼"
717,0,"無効",0,0,0,0,"蔷薇虾"
718,0,"無効",0,0,0,0,"沙卵"
719,0,"無効",0,0,0,0,"爱人之花"
720,0,"無効",0,0,0,0,"水晶都脂鲤"
721,2,"淡水",0,0,0,0,"吐罪鱼"
722,0,"無効",0,0,0,0,"外套蜗牛"
723,0,"無効",0,0,1,0,"乳白珊瑚"
724,0,"無効",0,0,1,0,"砂砾贝"
725,2,"海水",0,0,0,0,"骨鳀鱼"
726,0,"無効",0,0,0,0,"雾鳉"
727,0,"無効",0,0,0,0,"蛇斑盘丽鱼"
728,0,"無効",0,0,0,0,"白色石软蟹"
729,0,"無効",0,0,0,0,"贵族圆扇鱼"
730,0,"無効",0,0,0,0,"斑纹鲶"
731,0,"無効",0,0,0,0,"深褐鳎"
732,0,"無効",0,0,0,0,"尖枪乌贼"
733,0,"無効",0,0,0,0,"变形鱼"
734,2,"海水",0,0,0,0,"珂露西亚隆头鱼"
735,0,"無効",0,0,0,0,"剃刀鱼"
736,0,"無効",0,0,0,1,"枯叶海龙"
737,0,"無効",0,0,0,0,"比朗螃蟹"
738,0,"無効",0,0,0,0,"沙遁鱼"
739,0,"無効",0,0,0,0,"琥珀八目鳗"
740,0,"無効",0,0,0,0,"徘徊鲶鱼"
741,0,"無効",0,0,0,0,"骸骨鱼"
742,0,"無効",0,0,0,0,"赤色海蜘蛛"
743,4,"淡水",0,0,0,0,"贤岛巨鱼"
744,0,"無効",0,0,0,0,"奶蚝"
745,0,"無効",0,0,0,0,"艺术鱼"
746,0,"無効",0,0,0,0,"角骨鱼"
747,0,"無効",0,0,0,0,"沙蹼壁虎"
748,0,"無効",0,0,0,0,"灰跳鱼"
749,0,"無効",0,0,0,0,"青蓝鳅"
750,0,"無効",0,0,0,0,"仙子鱼"
751,0,"無効",0,0,0,0,"珍珠鳞"
752,0,"無効",0,0,0,0,"樱桃鲱鱼"
753,1,"海水",0,0,0,0,"游末邦蝴蝶鱼"
754,4,"海水",0,0,0,0,"红锤头鲨"
755,0,"無効",0,0,0,0,"血眼蛙"
756,1,"淡水",0,0,0,0,"蝴蝶彩虹鳉"
757,1,"淡水",0,0,0,0,"柠檬鱼"
758,0,"無効",0,0,0,0,"叛逆鱼"
759,0,"無効",0,0,0,0,"狂野红斗鱼"
760,0,"無効",0,0,0,1,"黄金龙虾"
761,0,"無効",0,0,0,0,"弧边招潮蟹"
762,2,"淡水",0,0,0,0,"黄色皮皮拉鱼"
763,0,"無効",0,0,0,0,"忠义鱼"
764,0,"無効",0,0,0,0,"大王镜贝"
765,2,"淡水",0,0,0,0,"胭脂鱼"
766,0,"無効",0,0,0,0,"斑点攀鲈"
767,0,"無効",0,0,0,0,"拉凯提卡鳟"
768,0,"無効",0,0,0,0,"黑根鳗"
769,0,"無効",0,0,0,0,"骑士鲈"
770,0,"無効",0,0,0,0,"强盗蟹"
771,0,"無効",0,0,0,0,"迦利克螃蟹"
772,2,"淡水",0,0,0,0,"王冠脂鲤"
773,0,"無効",0,0,0,1,"引螈"
774,0,"無効",0,1,0,1,"钻石皮皮拉鱼"
775,0,"無効",0,0,0,0,"哲罗鱼"
776,0,"無効",0,0,0,0,"拿巴示蝠鲼"
777,0,"無効",0,0,0,0,"银鲶"
778,1,"淡水",0,0,0,0,"黑色三连星"
779,0,"無効",0,0,0,0,"黑风鱼"
780,0,"無効",0,0,1,0,"西考拉克斯贝"
781,0,"無効",0,0,0,1,"斧鱼"
782,0,"無効",0,0,0,0,"琥珀鮟鱇"
783,0,"無効",0,0,0,0,"沙漠锯"
784,0,"無効",0,0,1,0,"食人贝"
785,0,"無効",0,0,1,0,"食用蚝"
786,0,"無効",0,0,0,0,"青色海蜘蛛"
787,0,"無効",0,0,1,0,"暗紫珊瑚"
788,0,"無効",0,0,0,0,"卡利班骨头鱼"
789,0,"無効",0,0,0,0,"古代虾"
790,0,"無効",0,0,0,0,"青色海恶魔"
791,0,"無効",0,0,0,0,"斑点鳗"
792,0,"無効",1,0,0,1,"白金虹鳉"
793,0,"無効",1,1,0,1,"剑齿龙鳖"
794,0,"無効",1,1,0,1,"刺棘蜥蜴"
795,1,"淡水",1,0,0,1,"水泡眼"
796,1,"淡水",1,1,0,1,"永暗鱼"
797,0,"無効",1,0,0,0,"骗子鱼"
798,0,"無効",0,0,0,0,"巨型鮟鱇"
799,0,"無効",0,0,0,0,"绒毛女神虾"
800,0,"無効",0,0,0,0,"彩虹虾"
801,4,"海水",0,0,0,0,"鳍人族的宿敌"
802,0,"無効",0,0,0,0,"海洋陷阱"
803,0,"無効",0,0,0,0,"观星鱼"
804,0,"無効",0,0,0,1,"薄饼章鱼"
805,0,"無効",0,0,0,1,"猎手鱼"
806,0,"無効",0,0,0,1,"鳍人族的鱼叉"
807,0,"無効",1,1,0,1,"斑斓菊石螺"
808,0,"無効",0,0,1,0,"贻贝"
809,1,"淡水",2,0,2,0,"悬挂脂鲤"
810,0,"無効",2,0,2,0,"贵妇蝴蝶鱼"
811,0,"無効",2,0,2,0,"重罪石软蟹"
812,0,"無効",2,0,2,0,"铜褐鳎"
813,0,"無効",2,0,2,0,"冠骨鱼"
814,0,"無効",2,0,2,0,"狂怒斗鱼"
815,0,"無効",2,0,2,0,"洛克瓦卫兵"
816,0,"無効",2,0,2,0,"猎星鱼"
817,0,"無効",0,0,0,1,"拉克汕墨螺"
818,0,"無効",0,0,0,1,"白油刺鱼"
819,0,"無効",0,0,0,1,"仙女贝"
820,0,"無効",0,0,0,1,"艾兰凶龟"
821,0,"無効",0,0,0,1,"珂露西亚帝王蟹"
822,0,"無効",2,0,2,0,"不朽巨鱼"
823,2,"淡水",2,0,2,0,"白色隆索"
824,0,"無効",2,0,2,0,"刺钉蜥蜴"
825,0,"無効",2,0,2,0,"仙子彩虹鳉"
826,0,"無効",2,0,2,0,"黑色喷气乱流"
827,0,"無効",2,0,2,0,"鳍人叹息"
828,0,"無効",0,0,0,0,"加拉迪翁虾虎"
829,0,"無効",0,0,0,0,"加拉迪翁鳀鱼"
830,0,"無効",0,0,0,0,"拉诺西亚水母"
831,0,"無効",1,0,0,0,"尸鬼梭鱼"
832,0,"無効",1,0,0,0,"猎豹鳗"
833,0,"無効",0,0,0,0,"阳光蝴蝶鱼"
834,0,"無効",1,0,0,0,"罗塔诺梭子鰆"
835,0,"無効",0,0,0,0,"罗塔诺沙丁鱼"
836,0,"無効",1,0,0,0,"深海平鱼"
837,0,"無効",1,0,0,0,"浮冰鱼"
838,0,"無効",0,0,0,0,"巨乌贼"
839,0,"無効",0,0,0,0,"放浪神之石"
840,2,"海水",1,0,0,0,"碧玉头"
841,0,"無効",1,0,0,0,"暗淡鲨"
842,0,"無効",0,0,0,0,"玫瑰鲷鱼"
843,0,"無効",1,0,0,0,"海中爆弹"
844,2,"海水",1,0,0,0,"三角刺鱼"
845,0,"無効",0,0,0,0,"莫莫拉·莫拉"
846,0,"無効",0,0,0,0,"深红钓鮟鱇"
847,0,"無効",0,0,0,0,"铬铁锤头鲨"
848,0,"無効",1,0,0,0,"魔鳗"
849,0,"無効",1,0,0,0,"海投刀"
850,0,"無効",1,0,0,0,"蓬松海龙"
851,0,"無効",0,0,0,0,"蜘蛛蟹"
852,0,"無効",0,0,0,0,"青色章鱼"
853,0,"無効",0,0,0,0,"天堂鱼"
854,0,"無効",0,0,0,0,"梅尔托尔蝴蝶鱼"
855,0,"無効",0,0,0,0,"步兵剑"
856,0,"無効",0,0,0,0,"暗鹦鹉螺"
857,0,"無効",0,0,0,0,"灯鱼"
858,0,"無効",0,0,0,0,"梅尔托尔龙虾"
859,0,"無効",0,0,0,0,"古老恐鱼"
860,0,"無効",2,0,2,0,"醉鱼"
861,0,"無効",2,0,2,0,"小利维亚桑"
862,0,"無効",2,0,2,0,"海铠靴"
863,0,"無効",2,0,2,0,"海流星"
864,0,"無効",2,0,2,0,"人鱼发"
865,0,"無効",2,0,2,0,"天堂之钥"
866,0,"無効",2,0,2,0,"幽灵鲨"
867,0,"無効",2,0,2,0,"流银刃"
868,0,"無効",2,0,2,0,"海神印"
869,0,"無効",2,0,2,0,"钉牡蛎"
870,0,"無効",2,0,2,0,"巨食鮟鱇"
871,2,"海水",2,0,2,0,"秘银君"
872,0,"無効",2,0,2,0,"灵敏舞者"
873,0,"無効",2,0,2,0,"海荨麻"
874,0,"無効",2,0,2,0,"巨大枪鱼"
875,0,"無効",2,0,2,0,"海难船帆"
876,0,"無効",2,0,2,0,"寄生幸存者"
877,0,"無効",2,0,2,0,"高级以太药虱"
878,0,"無効",2,0,2,0,"太阳神面纱"
879,0,"無効",2,0,2,0,"以太海龙"
880,0,"無効",2,0,2,0,"珊瑚海龙"
881,0,"無効",2,0,2,0,"无赖龙"
882,0,"無効",2,0,2,0,"阿龙纳斯"
883,0,"無効",2,0,2,0,"清道夫"
884,0,"無効",2,0,2,0,"沉寂者"
885,0,"無効",2,0,2,0,"深海鳗"
886,0,"無効",2,0,2,0,"处刑者"
887,0,"無効",2,0,2,0,"狂野海胆"
888,0,"無効",2,0,2,0,"尖吻鲈"
889,0,"無効",2,0,2,0,"浪子鱼"
890,0,"無効",2,0,2,0,"蜗牛鱼"
891,0,"無効",2,0,2,0,"锤爪龙虾"
892,0,"無効",2,0,2,0,"尾骨鱼"
893,0,"無効",2,0,2,0,"剪碎手巴塞洛缪"
894,0,"無効",2,0,2,0,"巡游者"
895,0,"無効",2,0,2,0,"幻纱披风"
896,0,"無効",2,0,2,0,"浮游碟鱼"
897,0,"無効",2,0,2,0,"守领鳍龙"
898,4,"海水",2,0,2,0,"漏斗鲨"
899,0,"無効",2,0,2,0,"坠天鱼"
900,4,"海水",2,0,2,0,"幻光巨齿鲨"
901,2,"海水",2,0,2,0,"幻光盘丽鱼"
902,0,"無効",2,0,2,0,"幻光海马"
903,3,"海水",2,0,2,0,"幻光鲈"
904,4,"海水",2,0,2,0,"索蒂斯"
905,4,"海水",2,0,2,0,"珊瑚蝠鲼"
906,4,"海水",2,0,2,0,"石骨鱼"
907,0,"無効",2,0,2,0,"依拉丝莫龙"
908,0,"無効",0,0,0,0,"智慧珊瑚"
909,0,"無効",0,0,0,0,"龙骨贝"
910,0,"無効",0,0,0,0,"蓝蟹"
911,0,"無効",0,0,0,1,"倒挂金钟的花蕾"
912,0,"無効",2,0,2,0,"散罪鱼"
913,0,"無効",2,0,2,0,"食人鳄"
914,3,"淡水",2,0,2,0,"哲罗鲑"
915,0,"無効",2,0,2,0,"阔面鱼"
916,0,"無効",2,0,2,0,"黄金雕金匠"
917,0,"無効",2,0,2,0,"书记官杀手"
918,0,"無効",2,0,2,0,"头领薄饼章鱼"
919,0,"無効",2,0,2,0,"蛋白石虾"
920,0,"無効",0,0,0,1,"重盾贝"
921,0,"無効",0,0,0,1,"钓钩鱼"
922,0,"無効",0,0,0,1,"云草"
923,0,"無効",0,0,0,1,"巨鲱"
924,0,"無効",0,0,0,1,"墨贝"
925,0,"無効",0,0,1,0,"梅花贝"
926,0,"無効",0,0,1,0,"亚拉戈猎手"
927,1,"淡水",2,0,2,0,"月光虹鳉"
928,0,"無効",2,0,2,0,"元首的军扇"
929,0,"無効",2,0,2,0,"战盾剑齿龙鳖"
930,1,"淡水",2,0,2,0,"深泳的古书"
931,0,"無効",2,0,2,0,"珍珠皮皮拉鱼"
932,0,"無効",2,0,2,0,"鳍人之敌"
933,0,"無効",0,0,0,0,"龟甲蟹"
934,0,"無効",1,0,0,0,"艾德薇雅的戒指"
935,0,"無効",0,0,0,0,"金属箱"
936,0,"無効",0,0,0,0,"沙利亚克河蟹"
937,0,"無効",1,0,0,0,"破坏神的星尘"
938,0,"無効",0,0,0,0,"真鲹"
939,0,"無効",0,0,0,0,"暗鸦鲀"
940,0,"無効",0,0,0,0,"罗斯利特海带"
941,0,"無効",1,0,0,0,"鬼灯水母"
942,0,"無効",0,0,0,0,"古菩鳐"
943,0,"無効",1,0,0,0,"海瓦魔蛾"
944,0,"無効",1,0,0,0,"眼镜王蛇鱼"
945,0,"無効",1,0,0,0,"渗血隆头鱼"
946,0,"無効",0,0,0,0,"染血抛光蟹"
947,0,"無効",1,0,0,0,"蓝针"
948,0,"無効",0,0,0,0,"蜂巢鱼"
949,0,"無効",1,0,0,0,"海神的睡床"
950,0,"無効",1,0,0,0,"雇佣兵"
951,0,"無効",0,0,0,0,"真麻希鲯鳅"
952,0,"無効",0,0,0,0,"混种薰衣草印鱼"
953,0,"無効",0,0,0,0,"血红金枪鱼"
954,0,"無効",0,0,0,0,"落水面具"
955,0,"無効",0,0,0,0,"萨维奈鲨鱼"
956,0,"無効",0,0,0,0,"翡翠软玉鳗"
957,0,"無効",2,0,2,0,"谢尔达莱结晶"
958,0,"無効",2,0,2,0,"素面"
959,0,"無効",2,0,2,0,"银杏鱼"
960,0,"無効",2,0,2,0,"泰坦硬甲蟹"
961,0,"無効",2,0,2,0,"秘银箱"
962,0,"無効",2,0,2,0,"雾须酒杯"
963,0,"無効",2,0,2,0,"帚状奇虾"
964,0,"無効",2,0,2,0,"火烈鳗"
965,0,"無効",2,0,2,0,"喷射蝠鲼"
966,0,"無効",2,0,2,0,"恶魔刺"
967,0,"無効",2,0,2,0,"美鲶"
968,0,"無効",2,0,2,0,"浮游翻车鱼"
969,0,"無効",2,0,2,0,"神谕蟹"
970,0,"無効",2,0,2,0,"龙堡鲷鱼"
971,0,"無効",2,0,2,0,"余韵"
972,0,"無効",2,0,2,0,"锯齿蛤蜊"
973,0,"無効",2,0,2,0,"幸福愿景"
974,0,"無効",2,0,2,0,"歼灭者"
975,0,"無効",2,0,2,0,"血玉金枪鱼"
976,0,"無効",2,0,2,0,"八鳍腔棘鱼"
977,0,"無効",2,0,2,0,"石英锤头鲨"
978,0,"無効",2,0,2,0,"鱼酱罐"
979,0,"無効",2,0,2,0,"海猎豹"
980,0,"無効",2,0,2,0,"罗斯利特贝"
981,0,"無効",2,0,2,0,"利维幼鳗"
982,0,"無効",2,0,2,0,"珍珠爆弹"
983,0,"無効",2,0,2,0,"巨魔鱼"
984,0,"無効",2,0,2,0,"潘诺普忒斯"
985,0,"無効",2,0,2,0,"金鞋底"
986,0,"無効",2,0,2,0,"刀颚鱼"
987,1,"海水",2,0,2,0,"幻光蝴蝶鱼"
988,0,"無効",2,0,2,0,"幻光鳗"
989,0,"無効",2,0,2,0,"幻光鱼龙"
990,0,"無効",2,0,2,0,"哈弗古法"
991,0,"無効",2,0,2,0,"海洋蟾蜍"
992,0,"無効",2,0,2,0,"盾齿龙"
993,0,"無効",0,0,1,1,"褪色球球"
994,0,"無効",0,0,1,1,"点火鱼"
995,0,"無効",2,0,2,0,"三艺之星"
996,0,"無効",2,0,2,0,"蟒斑盘丽鱼"
997,0,"無効",2,0,2,0,"钢刀鱼"
998,0,"無効",2,0,2,0,"变影鱼"
999,0,"無効",2,0,2,0,"拿巴示锯"
1000,0,"無効",2,0,2,0,"达穆伦樱桃鲱鱼"
1001,0,"無効",2,0,2,0,"顶天眼"
1002,0,"無効",2,0,2,0,"底暗鱼"
1003,0,"無効",2,0,2,0,"金色皮皮拉鱼"
1004,0,"無効",2,0,2,0,"奸隐鱼"
1005,0,"無効",2,0,2,0,"绒毛海神虾"
1006,0,"無効",0,0,0,1,"龙堡扇贝"
1007,0,"無効",0,0,0,1,"云海海带"
1008,0,"無効",0,0,0,1,"猩红蛙"
1009,0,"無効",0,0,0,1,"白蜃蛤蜊"
1010,0,"無効",0,0,0,1,"熏香鱼"
1011,0,"無効",2,0,2,0,"利斯塔克鲨"
1012,2,"海水",2,0,2,0,"自走鱼偶"
1013,0,"無効",2,0,2,0,"惊喜蛋"
1014,0,"無効",2,0,2,0,"镜中蝶"
1015,0,"無効",2,0,2,0,"隆卡的大水蛇？"
1016,4,"海水",2,0,2,0,"长吻帆蜥鱼"
1017,0,"無効",0,0,1,0,"海扇蛤"
1018,0,"無効",0,0,0,0,"北洋鲱"
1019,1,"海水",0,0,0,0,"狗脸鲀"
1020,2,"海水",0,0,0,0,"钴铁光腮鱼"
1021,0,"無効",0,0,0,0,"吉他鱼"
1022,0,"無効",0,0,0,0,"螯虾"
1023,0,"無効",0,0,0,0,"眼点丽鱼"
1024,0,"無効",0,0,0,0,"大学究"
1025,0,"無効",0,0,0,0,"剑脊锯盖鱼"
1026,0,"無効",0,0,0,0,"千虑鱼"
1027,0,"無効",0,0,0,0,"涌潮大丽花"
1028,0,"無効",0,0,0,0,"子代蝴蝶鱼"
1029,0,"無効",0,0,0,0,"鲴鱼"
1030,0,"無効",0,0,0,1,"水面鳉"
1031,2,"淡水",0,0,0,0,"小方砖丽鱼"
1032,0,"無効",0,0,0,1,"特级以太药虱"
1033,0,"無効",0,0,0,0,"宽身锯盖鱼"
1034,0,"無効",0,0,0,0,"虹鳞鲮脂鲤"
1035,0,"無効",0,0,0,0,"中丽鱼"
1036,0,"無効",0,0,0,0,"绿腮鲑"
1037,2,"淡水",0,0,0,0,"长嘴鱲"
1038,0,"無効",0,0,0,1,"红弓鳍鱼"
1039,0,"無効",0,0,0,0,"贪食沼虾"
1040,1,"淡水",0,0,0,0,"吹箭鱼"
1041,0,"無効",0,0,0,0,"玄铁刀背鱼"
1042,0,"無効",0,0,0,0,"以太螯虾"
1043,0,"無効",1,1,0,1,"迷津罗非鱼"
1044,0,"無効",0,0,0,0,"象魔鼻鱼"
1045,0,"無効",0,0,0,1,"樱使鳟"
1046,2,"淡水",0,0,0,0,"长耳太阳鱼"
1047,0,"無効",0,0,0,0,"银脂鲤"
1048,0,"無効",0,0,0,0,"萨维奈虾虎"
1049,0,"無効",0,0,0,0,"船鳎"
1050,0,"無効",0,0,0,0,"玫瑰蟹"
1051,0,"無効",0,0,0,1,"豹纹石斑鱼"
1052,2,"海水",0,0,0,0,"婚宴娟纱"
1053,2,"海水",0,0,0,0,"暗影沙丁鱼"
1054,0,"無効",0,0,0,0,"帕克夏鱼"
1055,0,"無効",0,0,0,1,"雷咏隆头鱼"
1056,0,"無効",0,0,0,0,"黄金尖吻鲈"
1057,0,"無効",0,0,0,0,"卡嘉雅落选者"
1058,0,"無効",0,0,0,0,"魔象蛙"
1059,2,"淡水",0,0,0,0,"蓝鳃太阳鱼"
1060,0,"無効",0,0,0,0,"青铜皮皮拉鱼"
1061,1,"淡水",0,0,0,0,"绿剑尾鱼"
1062,0,"無効",0,0,0,0,"饮乳鱼"
1063,0,"無効",0,0,0,0,"塔门守卫"
